Company,Image URL,Dominant Color,Color Class
Fendi,https://assets.vogue.com/photos/65d6703383f320b42ea8ad4b/master/w_2560%2Cc_limit/00006-fendi-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Fendi,https://assets.vogue.com/photos/65d67037772474056dc8f829/master/w_2560%2Cc_limit/00007-fendi-2024-ready-to-wear-detail-credit-gorunway.jpg,"(4, 37, 40)",Dark Color
Fendi,https://assets.vogue.com/photos/65d670419184b056978903e9/master/w_2560%2Cc_limit/00008-fendi-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Fendi,https://assets.vogue.com/photos/65d670469184b056978903eb/master/w_2560%2Cc_limit/00009-fendi-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Fendi,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Givenchy,https://assets.vogue.com/photos/65e0b67e45cd06b09c65b3e6/master/w_1280%2Cc_limit/00001-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(198, 161, 124)",Other
Givenchy,https://assets.vogue.com/photos/65e0b6477deb0fee34cbcf8d/master/w_2560%2Cc_limit/00001-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(199, 161, 124)",Other
Givenchy,https://assets.vogue.com/photos/65e0b646a26af44323807e3d/master/w_2560%2Cc_limit/00002-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(197, 161, 120)",Other
Givenchy,https://assets.vogue.com/photos/65e0b64746e3e304170a71d3/master/w_2560%2Cc_limit/00003-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(255, 255, 255)",Light Color
Givenchy,https://assets.vogue.com/photos/65e0b64a4f3869e6dbc517f6/master/w_2560%2Cc_limit/00004-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(255, 255, 255)",Light Color
Givenchy,https://assets.vogue.com/photos/65e0b64b6aa095c61b4b62a5/master/w_2560%2Cc_limit/00005-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(196, 161, 122)",Other
Givenchy,https://assets.vogue.com/photos/65e0b64c45cd06b09c65b3e0/master/w_2560%2Cc_limit/00006-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(199, 161, 120)",Other
Givenchy,https://assets.vogue.com/photos/65e0b64d6aa095c61b4b62a7/master/w_2560%2Cc_limit/00007-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(18, 18, 21)",Dark Color
Givenchy,https://assets.vogue.com/photos/65e0b64fddb64ffc06a3717e/master/w_2560%2Cc_limit/00008-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(196, 161, 126)",Other
Givenchy,https://assets.vogue.com/photos/65e0b65046e3e304170a71d5/master/w_2560%2Cc_limit/00009-givenchy-fall-2024-ready-to-wear-credit-brand.jpg,"(18, 18, 15)",Dark Color
Givenchy,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca77b83798741e47716017/master/w_1280%2Cc_limit/00001-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(253, 63, 85)",Other
Carolina Herrera,https://assets.vogue.com/photos/65ca773f8a0af060c60672d6/master/w_2560%2Cc_limit/00001-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(18, 18, 17)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca77402653a8db5f5765b3/master/w_2560%2Cc_limit/00002-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(18, 18, 19)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca7740846ecebffd15b082/master/w_2560%2Cc_limit/00003-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 245)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca7743c5547ad339b89532/master/w_2560%2Cc_limit/00004-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(18, 18, 19)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca774349703f6018ae3e12/master/w_2560%2Cc_limit/00005-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 248)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca7743dcb709adbf40434e/master/w_2560%2Cc_limit/00006-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 246)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca7747d536ba3a59642912/master/w_2560%2Cc_limit/00007-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 63, 90)",Other
Carolina Herrera,https://assets.vogue.com/photos/65ca77473798741e4771600f/master/w_2560%2Cc_limit/00008-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(18, 18, 23)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca77472a4b678afc89d3ee/master/w_2560%2Cc_limit/00009-carolina-herrera-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 253)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca6b47e110927949b7a892/master/w_2560%2Cc_limit/00001-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca6b4894640cd1a453fb53/master/w_2560%2Cc_limit/00002-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 63, 81)",Other
Carolina Herrera,https://assets.vogue.com/photos/65ca6b47584f82418f54c9b7/master/w_2560%2Cc_limit/00003-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(237, 191, 180)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca6b4be3008e9b23857947/master/w_2560%2Cc_limit/00004-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(1, 0, 4)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca6b4be110927949b7a894/master/w_2560%2Cc_limit/00005-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(18, 18, 21)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca6b4ba25158f098bda0b2/master/w_2560%2Cc_limit/00006-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(16, 18, 21)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca6b4e7335c153e96f2df3/master/w_2560%2Cc_limit/00007-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(211, 165, 130)",Other
Carolina Herrera,https://assets.vogue.com/photos/65ca6b4ee3008e9b23857949/master/w_2560%2Cc_limit/00008-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 63, 79)",Other
Carolina Herrera,https://assets.vogue.com/photos/65ca6b4e27850a0ae98c1c56/master/w_2560%2Cc_limit/00009-carolina-herrera-detail-fall-2024-ready-to-wear-credit-gorunway.jpg,"(100, 0, 10)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970f624622f7ce089a72/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252022.jpg,"(10, 0, 0)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970ef77ab2d398c9c067/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252021.jpg,"(255, 255, 255)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970e5d11ce40a33e9fd1/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252020.jpg,"(1, 0, 2)",Dark Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970dc83d71020ba59071/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252019.jpg,"(255, 255, 255)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970d4595e7354978bf36/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252018.jpg,"(255, 255, 254)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970d49703f6018ae3e3a/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252017.jpg,"(255, 255, 255)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970c3798741e47716030/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252016.jpg,"(255, 255, 252)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970c0aba539da43b33fe/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252015.jpg,"(255, 255, 254)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/65ca970c56afb5b98dd19d1e/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520CAROLINA%2520HERRERA%2520-%252014.jpg,"(255, 255, 253)",Light Color
Carolina Herrera,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Coach,https://assets.vogue.com/photos/65ca9568e3008e9b23857986/master/w_1280%2Cc_limit/00001-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca95182a4b678afc89d404/master/w_2560%2Cc_limit/00001-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca9519a25158f098bda0f5/master/w_2560%2Cc_limit/00002-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca95192a4b678afc89d406/master/w_2560%2Cc_limit/00003-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca951c8a0af060c60672f5/master/w_2560%2Cc_limit/00004-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca951de3008e9b23857980/master/w_2560%2Cc_limit/00005-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca951ca25158f098bda0f7/master/w_2560%2Cc_limit/00006-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca951fa39ec49133fe1461/master/w_2560%2Cc_limit/00007-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65ca95208a0af060c60672f7/master/w_2560%2Cc_limit/00008-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 254)",Light Color
Coach,https://assets.vogue.com/photos/65ca95218a0af060c60672f9/master/w_2560%2Cc_limit/00009-coach-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Coach,https://assets.vogue.com/photos/65caaddd94640cd1a453fbad/master/w_2560%2Cc_limit/00001-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Coach,https://assets.vogue.com/photos/65caaddd13dd3fa886d11a13/master/w_2560%2Cc_limit/00002-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(2, 0, 2)",Dark Color
Coach,https://assets.vogue.com/photos/65caaddde3008e9b2385799d/master/w_2560%2Cc_limit/00003-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 0)",Dark Color
Coach,https://assets.vogue.com/photos/65caade6f77ab2d398c9c07f/master/w_2560%2Cc_limit/00004-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(211, 165, 108)",Other
Coach,https://assets.vogue.com/photos/65caade50aba539da43b341a/master/w_2560%2Cc_limit/00005-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(18, 18, 19)",Dark Color
Coach,https://assets.vogue.com/photos/65caade6a39ec49133fe147b/master/w_2560%2Cc_limit/00006-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(243, 191, 163)",Other
Coach,https://assets.vogue.com/photos/65caadeda39ec49133fe147d/master/w_2560%2Cc_limit/00007-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Coach,https://assets.vogue.com/photos/65caadeed2809edf8f1f0056/master/w_2560%2Cc_limit/00008-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 0)",Dark Color
Coach,https://assets.vogue.com/photos/65caadefd536ba3a59642954/master/w_2560%2Cc_limit/00009-coach-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Coach,https://assets.vogue.com/photos/65ca8c8ca39ec49133fe138b/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25201.jpg,"(1, 0, 2)",Dark Color
Coach,https://assets.vogue.com/photos/65ca8c8a49703f6018ae3e24/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25202.jpg,"(68, 0, 0)",Dark Color
Coach,https://assets.vogue.com/photos/65ca8c8bdcb709adbf404356/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25203.jpg,"(235, 187, 183)",Light Color
Coach,https://assets.vogue.com/photos/65ca8c8c072024f9005e8b19/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25204.jpg,"(1, 0, 0)",Dark Color
Coach,https://assets.vogue.com/photos/65ca8c8c5d11ce40a33e9fb8/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25205.jpg,"(240, 191, 202)",Light Color
Coach,https://assets.vogue.com/photos/65ca8c8ea39ec49133fe138d/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25206.jpg,"(2, 0, 0)",Dark Color
Coach,https://assets.vogue.com/photos/65ca8c8d3798741e4771601d/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25207.jpg,"(1, 0, 2)",Dark Color
Coach,https://assets.vogue.com/photos/65ca8c8d94640cd1a453fb89/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25208.jpg,"(2, 0, 0)",Dark Color
Coach,https://assets.vogue.com/photos/65ca8c8f13dd3fa886d119ef/master/w_2560%2Cc_limit/HUNTER%2520ABRAMS%2520-%2520COACH%2520-%25209.jpg,"(252, 127, 105)",Other
Coach,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/6568dcb9ebdfa396dcd7f5d2/1:1/w_90%2Cc_limit/undefined,"(255, 255, 251)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db0c67c7ab2d0d5952e0bf/master/w_1280%2Cc_limit/FIO00012.jpg,"(255, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db3425427dcdfd0250b08b/master/w_2560%2Cc_limit/00001-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 254)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db3425f85983c3b887efa3/master/w_2560%2Cc_limit/00002-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 254)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db34232929e7de757400bd/master/w_2560%2Cc_limit/00003-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db342b427dcdfd0250b08d/master/w_2560%2Cc_limit/00004-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db342e3fe99d32adbd976a/master/w_2560%2Cc_limit/00005-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 254)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db342ebdf84a64e5a96945/master/w_2560%2Cc_limit/00006-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db34348907f8ab82454baa/master/w_2560%2Cc_limit/00007-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db3437df8a5c5904788e5b/master/w_2560%2Cc_limit/00008-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db3438381b54fd11dda041/master/w_2560%2Cc_limit/00009-giorgio-armani-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db4e5008e636bfc05df9b9/master/w_2560%2Cc_limit/00001-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(1, 0, 4)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db4e50a6206052c3919ea2/master/w_2560%2Cc_limit/00002-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(179, 176, 172)",Other
Giorgio Armani,https://assets.vogue.com/photos/65db4e50a04ae66340e8c219/master/w_2560%2Cc_limit/00003-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(238, 191, 171)",Other
Giorgio Armani,https://assets.vogue.com/photos/65db4e53bdf84a64e5a96968/master/w_2560%2Cc_limit/00004-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(1, 0, 2)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db4e53c1994968eea9db0b/master/w_2560%2Cc_limit/00005-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(164, 137, 114)",Other
Giorgio Armani,https://assets.vogue.com/photos/65db4e53a3d90066e9254aea/master/w_2560%2Cc_limit/00006-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(240, 191, 175)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db4e56381b54fd11dda05f/master/w_2560%2Cc_limit/00007-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(44, 54, 65)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db4e5618d49d8578434f3d/master/w_2560%2Cc_limit/00008-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(238, 191, 179)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db4e57381b54fd11dda061/master/w_2560%2Cc_limit/00009-giorgio-armani-fall-2024-ready-to-wear-details-credit-gorunway.jpg,"(186, 200, 226)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db98a4427dcdfd0250b0d3/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-5.jpg,"(1, 0, 2)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db98a653a821ddad733bb1/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-4.jpg,"(1, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db98ae16d9d8045d242885/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-13.jpg,"(1, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db98a916d9d8045d242883/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-9.jpg,"(1, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db98af381b54fd11dda0ba/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-10.jpg,"(1, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db98ab08e636bfc05df9ef/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-11.jpg,"(1, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db98aca6206052c3919ee8/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-8.jpg,"(254, 255, 255)",Light Color
Giorgio Armani,https://assets.vogue.com/photos/65db98ae73b177d0605ea3b8/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-14.jpg,"(2, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/65db98a6bb2489f999d2b6d9/master/w_2560%2Cc_limit/Giorgio%2520Armani%2520FW24%2520-%2520Acielle%2520-1.jpg,"(2, 0, 0)",Dark Color
Giorgio Armani,https://assets.vogue.com/photos/66a2640c36b075e7c5cfa319/master/w_1280%2Cc_limit/00001-rachel-antonoff-fall-2024-ready-to-wea-credit-brand.jpg,"(51, 0, 0)",Dark Color
Isabel Marant,https://assets.vogue.com/photos/65e0de9bfed1ba79f0f221bc/master/w_1280%2Cc_limit/FIO00021.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a40191acd9398022b76e/master/w_2560%2Cc_limit/00001-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a3fea0b16ae739fa6cfb/master/w_2560%2Cc_limit/00002-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(254, 191, 162)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a401e461eb34e0bf0443/master/w_2560%2Cc_limit/00003-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a403beb1ce78235425c0/master/w_2560%2Cc_limit/00004-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(230, 201, 178)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a40afed1ba79f0f221f3/master/w_2560%2Cc_limit/00005-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a40882ff343c04d162a5/master/w_2560%2Cc_limit/00006-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a40abeb1ce78235425c2/master/w_2560%2Cc_limit/00007-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a40eafb805fa64621e6f/master/w_2560%2Cc_limit/00008-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(230, 201, 176)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a41396574c9ea2ef24e5/master/w_2560%2Cc_limit/00009-isabel-marant-fall-2024-ready-to-wear-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a5ec91acd9398022b776/master/w_2560%2Cc_limit/00001-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(255, 191, 157)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a5f1a00751e1fb859774/master/w_2560%2Cc_limit/00002-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(250, 191, 180)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a5c8a49bdf770fdb9827/master/w_2560%2Cc_limit/00003-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(175, 137, 98)",Brown/Beige Color
Isabel Marant,https://assets.vogue.com/photos/65e1a60591acd9398022b778/master/w_2560%2Cc_limit/00004-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(251, 191, 163)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a612c48687c88e37ae6b/master/w_2560%2Cc_limit/00005-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(230, 201, 180)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a61718d223d71d9d0c6f/master/w_2560%2Cc_limit/00006-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(205, 127, 127)",Other
Isabel Marant,https://assets.vogue.com/photos/65e1a61958df3e7c7759a00c/master/w_2560%2Cc_limit/00007-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(255, 191, 161)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a61f758d782a89044a09/master/w_2560%2Cc_limit/00008-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(250, 191, 179)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1a624c12662295c73c026/master/w_2560%2Cc_limit/00009-isabel-marant-fall-2024-ready-to-wear-detail-credit-gorunway.jpg,"(255, 255, 255)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e104193e967eec71a15cfd/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%25201.jpg,"(255, 191, 145)",Other
Isabel Marant,https://assets.vogue.com/photos/65e1041e7c6b1e63acf3b774/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%252011.jpg,"(254, 191, 164)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1041dddb64ffc06a371eb/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%252012.jpg,"(232, 191, 133)",Other
Isabel Marant,https://assets.vogue.com/photos/65e1041f90b19a5a056e55f4/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%252013.jpg,"(255, 191, 160)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e1041523465ec9a298cb31/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%25202.jpg,"(255, 255, 247)",Light Color
Isabel Marant,https://assets.vogue.com/photos/65e104184f3869e6dbc51859/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%25203.jpg,"(18, 18, 17)",Dark Color
Isabel Marant,https://assets.vogue.com/photos/65e104113e967eec71a15cfb/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%25204.jpg,"(253, 191, 136)",Other
Isabel Marant,https://assets.vogue.com/photos/65e104136aa095c61b4b6303/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%25206.jpg,"(68, 51, 27)",Dark Color
Isabel Marant,https://assets.vogue.com/photos/65e104196aa095c61b4b6305/master/w_2560%2Cc_limit/Isabel%2520Marant%2520FW24%2520-%2520Acielle%2520-%25207.jpg,"(93, 91, 101)",Other
